id,text,label,tokenized_text
1138,fuck negro,hateful,"['fuck', 'negro']"
1146,faggot upset,hateful,"['faggot', 'upset']"
1154,spic gangsta,hateful,"['spic', 'gangsta']"
1157,youure faggot,hateful,"['youure', 'faggot']"
1164,half nigger cracker bitch,hateful,"['half', 'nigger', 'cracker', 'bitch']"
1169,faggot tranny cameron kai weure trans gay,hateful,"['faggot', 'tranny', 'cameron', 'kai', 'weure', 'trans', 'gay']"
1174,theyure gon ucshut spicud,hateful,"['theyure', 'gon', 'ucshut', 'spicud']"
1178,pathetic bully child nerve retard someu,hateful,"['pathetic', 'bully', 'child', 'nerve', 'retard', 'someu']"
1189,donut word dyke faggot,hateful,"['donut', 'word', 'dyke', 'faggot']"
1193,hoe retard man,hateful,"['hoe', 'retard', 'man']"
1200,guy girl spic gon fuckin swing,hateful,"['guy', 'girl', 'spic', 'gon', 'fuckin', 'swing']"
1208,raghead freak people vote evil,hateful,"['raghead', 'freak', 'people', 'vote', 'evil']"
1211,lose phone retard sendoff worry baffle people whu,hateful,"['lose', 'phone', 'retard', 'sendoff', 'worry', 'baffle', 'people', 'whu']"
1214,daft bintnnlike ardent leftist suck matter violates loftu,hateful,"['daft', 'bintnnlike', 'ardent', 'leftist', 'suck', 'matter', 'violates', 'loftu']"
1219,retard weure fuckingnnme,hateful,"['retard', 'weure', 'fuckingnnme']"
1220,guess ragheadtrump president uuuu,hateful,"['guess', 'ragheadtrump', 'president', 'uuuu']"
1233,brother faggot coward,hateful,"['brother', 'faggot', 'coward']"
1236,fact ucshithole countriesud,hateful,"['fact', 'ucshithole', 'countriesud']"
1237,whatus point tryed qualify mongol,hateful,"['whatus', 'point', 'tryed', 'qualify', 'mongol']"
1238,trump shithole country,hateful,"['trump', 'shithole', 'country']"
1245,sorryi speak ping pong ching chong sushi chong,hateful,"['sorryi', 'speak', 'ping', 'pong', 'ching', 'chong', 'sushi', 'chong']"
1246,deff nigger wine,hateful,"['deff', 'nigger', 'wine']"
1247,filipino bad thing inggituh crazy mongoloid abnormalnwhy touch thief myu,hateful,"['filipino', 'bad', 'thing', 'inggituh', 'crazy', 'mongoloid', 'abnormalnwhy', 'touch', 'thief', 'myu']"
1251,fuck stupid cunt,hateful,"['fuck', 'stupid', 'cunt']"
1252,job cut welfare illegal alien,hateful,"['job', 'cut', 'welfare', 'illegal', 'alien']"
1257,gay masc amp hat fems gay gon faggot,hateful,"['gay', 'masc', 'amp', 'hat', 'fems', 'gay', 'gon', 'faggot']"
1262,tweet time fuck spic country,hateful,"['tweet', 'time', 'fuck', 'spic', 'country']"
1264,admit twat leader snp,hateful,"['admit', 'twat', 'leader', 'snp']"
1270,ching chong boy jailbreak title stretch video minute extra revenue,hateful,"['ching', 'chong', 'boy', 'jailbreak', 'title', 'stretch', 'video', 'minute', 'extra', 'revenue']"
1274,fuck doe fanbase retard,hateful,"['fuck', 'doe', 'fanbase', 'retard']"
1283,justin bieberi ching chong nippon,hateful,"['justin', 'bieberi', 'ching', 'chong', 'nippon']"
1286,abysmaln hope trumpsshithole country oopps forgot love saudi,hateful,"['abysmaln', 'hope', 'trumpsshithole', 'country', 'oopps', 'forgot', 'love', 'saudi']"
1287,man walk twat,hateful,"['man', 'walk', 'twat']"
1288,group high school boy drove slow passenger yell ching chong whu,hateful,"['group', 'high', 'school', 'boy', 'drove', 'slow', 'passenger', 'yell', 'ching', 'chong', 'whu']"
1290,visan glad finally shithole country donut understand people live baru,hateful,"['visan', 'glad', 'finally', 'shithole', 'country', 'donut', 'understand', 'people', 'live', 'baru']"
1297,require level nigger,hateful,"['require', 'level', 'nigger']"
1304,retard fuck,hateful,"['retard', 'fuck']"
1307,funny stfu retard,hateful,"['funny', 'stfu', 'retard']"
1311,boy itus cool soft mate faggot,hateful,"['boy', 'itus', 'cool', 'soft', 'mate', 'faggot']"
1314,year faggot jdjsskaksja simulation glitching,hateful,"['year', 'faggot', 'jdjsskaksja', 'simulation', 'glitching']"
1325,iull proper mongy,hateful,"['iull', 'proper', 'mongy']"
1327,nah dyke,hateful,"['nah', 'dyke']"
1334,waitress story arrest assault dope bus insist word faggot,hateful,"['waitress', 'story', 'arrest', 'assault', 'dope', 'bus', 'insist', 'word', 'faggot']"
1335,photo dyke spic spat face broke arm,hateful,"['photo', 'dyke', 'spic', 'spat', 'face', 'broke', 'arm']"
1340,ughhh wan eat cunt uddudee,hateful,"['ughhh', 'wan', 'eat', 'cunt', 'uddudee']"
1343,absolute mongoloid rehatching drama sake view,hateful,"['absolute', 'mongoloid', 'rehatching', 'drama', 'sake', 'view']"
1351,extri spic,hateful,"['extri', 'spic']"
1355,jack retard canut logistics app,hateful,"['jack', 'retard', 'canut', 'logistics', 'app']"
1362,ucyou mexicanud ucspicud ucdoraud,hateful,"['ucyou', 'mexicanud', 'ucspicud', 'ucdoraud']"
1364,youure cunt embarrassment club,hateful,"['youure', 'cunt', 'embarrassment', 'club']"
1366,mongoloid order dozen donut sell craft coffee,hateful,"['mongoloid', 'order', 'dozen', 'donut', 'sell', 'craft', 'coffee']"
1370,fast forward unfunny twat,hateful,"['fast', 'forward', 'unfunny', 'twat']"
1374,kike ucdirty jewud campaign hateful rhetoric hau,hateful,"['kike', 'ucdirty', 'jewud', 'campaign', 'hateful', 'rhetoric', 'hau']"
1375,ium retard,hateful,"['ium', 'retard']"
1386,allegation feminazi brainwashing context,hateful,"['allegation', 'feminazi', 'brainwashing', 'context']"
1390,middle eastern leftist theyud large terrorist attempt nnbutu,hateful,"['middle', 'eastern', 'leftist', 'theyud', 'large', 'terrorist', 'attempt', 'nnbutu']"
1399,wayne collab decay negro,hateful,"['wayne', 'collab', 'decay', 'negro']"
1412,yeapspic wet,hateful,"['yeapspic', 'wet']"
1415,hellbent ching chong communist oppress,hateful,"['hellbent', 'ching', 'chong', 'communist', 'oppress']"
1419,word shithole state shithole country,hateful,"['word', 'shithole', 'state', 'shithole', 'country']"
1438,justin tucker mongoloid,hateful,"['justin', 'tucker', 'mongoloid']"
1441,group message basically retard ainut dodger fan lol itus simple,hateful,"['group', 'message', 'basically', 'retard', 'ainut', 'dodger', 'fan', 'lol', 'itus', 'simple']"
1442,game glitched cunt complete challenge time count,hateful,"['game', 'glitched', 'cunt', 'complete', 'challenge', 'time', 'count']"
1443,mongy,hateful,['mongy']
1461,alyssa anderson spic,hateful,"['alyssa', 'anderson', 'spic']"
1467,man retard,hateful,"['man', 'retard']"
1471,ban desiinger retard,hateful,"['ban', 'desiinger', 'retard']"
1475,answer question faggot btw wasnut,hateful,"['answer', 'question', 'faggot', 'btw', 'wasnut']"
1485,people living shithole country shouldnut throw stone treeoflifesynagogue,hateful,"['people', 'living', 'shithole', 'country', 'shouldnut', 'throw', 'stone']"
1490,demo retard,hateful,"['demo', 'retard']"
1492,wtf shithole country collapse destroy myu,hateful,"['wtf', 'shithole', 'country', 'collapse', 'destroy', 'myu']"
1495,mongoloidus response point trump attempt president,hateful,"['mongoloidus', 'response', 'point', 'trump', 'attempt', 'president']"
1498,night drinking feel fine morning cunt,hateful,"['night', 'drinking', 'feel', 'fine', 'morning', 'cunt']"
1501,heud dirty spic hair long amp blonde uddudcuddudc,hateful,"['heud', 'dirty', 'spic', 'hair', 'long', 'amp', 'blonde', 'uddudcuddudc']"
1505,men democrat illegal alien terrorist,hateful,"['men', 'democrat', 'illegal', 'alien', 'terrorist']"
1506,hey cupcake shooter terrorist extremist leftist anti trumper anti leo thought thu,hateful,"['hey', 'cupcake', 'shooter', 'terrorist', 'extremist', 'leftist', 'anti', 'trumper', 'anti', 'leo', 'thought', 'thu']"
1507,uneducated spic,hateful,"['uneducated', 'spic']"
1518,everytime train cunt sat reserve seat udeuddcuddudeuddudeb,hateful,"['everytime', 'train', 'cunt', 'sat', 'reserve', 'seat']"
1521,soberanalysis nshould viralnmsm retard,hateful,"['soberanalysis', 'nshould', 'viralnmsm', 'retard']"
1527,ninja udeudd guy literally retard,hateful,"['ninja', 'udeudd', 'guy', 'literally', 'retard']"
1531,support crackdown illegal immigrant numerous reason wall anyt,hateful,"['support', 'crackdown', 'illegal', 'immigrant', 'numerous', 'reason', 'wall', 'anyt']"
1532,people shithole country rapist murderer vehemently state miu,hateful,"['people', 'shithole', 'country', 'rapist', 'murderer', 'vehemently', 'state', 'miu']"
1538,typical liberal party tolerance woman black illegal alien whateve,hateful,"['typical', 'liberal', 'party', 'tolerance', 'woman', 'black', 'illegal', 'alien', 'whateve']"
1541,nigga beat duke dyke girlfriend testosterone udeuddudeuddudeuddudeudd,hateful,"['nigga', 'beat', 'duke', 'dyke', 'girlfriend', 'testosterone']"
1550,secret instagram main yourre white girl nigger,hateful,"['secret', 'instagram', 'main', 'yourre', 'white', 'girl', 'nigger']"
1553,today ridiculously vapid intolerant cuntradiction brought letter ascendertransitiou,hateful,"['today', 'ridiculously', 'vapid', 'intolerant', 'cuntradiction', 'brought', 'letter']"
1556,literally heard worker cuss boyfriend phone uca retard fat fuckud taku,hateful,"['literally', 'heard', 'worker', 'cuss', 'boyfriend', 'phone', 'uca', 'retard', 'fat', 'fuckud', 'taku']"
1561,verbal abuse nightnnucyou fuck freak faggotudnnucyouure ugly face,hateful,"['verbal', 'abuse', 'nightnnucyou', 'fuck', 'freak', 'ugly', 'face']"
1562,area weak personally ching chong crazy access orange chicken regularly,hateful,"['area', 'weak', 'personally', 'ching', 'chong', 'crazy', 'access', 'orange', 'chicken', 'regularly']"
1563,hey thought hat retard,hateful,"['hey', 'thought', 'hat', 'retard']"
1568,negro wake,hateful,"['negro', 'wake']"
1571,thought allen baby boy heus cool guitar pero vocal hinde mongoloid siya,hateful,"['thought', 'allen', 'baby', 'boy', 'heus', 'cool', 'guitar', 'pero', 'vocal', 'hinde', 'mongoloid', 'siya']"
1584,aggression lady sheus giant twat,hateful,"['aggression', 'lady', 'sheus', 'giant', 'twat']"
1589,pretty gemma fat cunt shoe,hateful,"['pretty', 'gemma', 'fat', 'cunt', 'shoe']"
1591,pier morgan fuck faggotnwe thisnjust point laugh,hateful,"['pier', 'morgan', 'fuck', 'faggotnwe', 'thisnjust', 'point', 'laugh']"
1592,guy bang young twat,hateful,"['guy', 'bang', 'young', 'twat']"
1593,send refugee send illegal alixns hostile peop,hateful,"['send', 'refugee', 'send', 'illegal', 'alixns', 'hostile', 'peop']"
1595,exo fuck nigger life left,hateful,"['exo', 'fuck', 'nigger', 'life', 'left']"
1603,itus synagogue fault arm place worship guard retard,hateful,"['itus', 'synagogue', 'fault', 'arm', 'place', 'worship', 'guard', 'retard']"
1607,remember drink gamble responsibly youull twat uddudegn,hateful,"['remember', 'drink', 'gamble', 'responsibly', 'youull', 'twat', 'uddudegn']"
1611,literally minute vote twat farage good morning thing lie,hateful,"['literally', 'minute', 'vote', 'twat', 'farage', 'good', 'morning', 'thing', 'lie']"
1612,dis dyke finna brutalize,hateful,"['dis', 'dyke', 'finna', 'brutalize']"
1615,gtrders ching chongn item held custom await presentation custom commissioneu,hateful,"['gtrders', 'ching', 'chongn', 'item', 'held', 'custom', 'await', 'presentation', 'custom', 'commissioneu']"
1624,yep bias twatter turd white female muslim convert bint,hateful,"['yep', 'bias', 'twatter', 'turd', 'white', 'female', 'muslim', 'convert', 'bint']"
1625,uddudeuddudeuddudeuddudeuddudeuddude irony unwashed crltc fan soup takeruddudeuddude rememberu,hateful,"['irony', 'unwashed', 'crltc', 'fan', 'soup', 'rememberu']"
1627,retweet comment reply quit faggot fuck reply nextu,hateful,"['retweet', 'comment', 'reply', 'quit', 'faggot', 'fuck', 'reply', 'nextu']"
1628,unrestricted immigration doe people turn country shithole leftu,hateful,"['unrestricted', 'immigration', 'doe', 'people', 'turn', 'country', 'shithole', 'leftu']"
1633,oomf nigger,hateful,"['oomf', 'nigger']"
1637,semi ching chong song,hateful,"['semi', 'ching', 'chong', 'song']"
1645,wow real driver issue uber retard time,hateful,"['wow', 'real', 'driver', 'issue', 'uber', 'retard', 'time']"
1647,watch charles twitch care retard child hand gonnu,hateful,"['watch', 'charles', 'twitch', 'care', 'retard', 'child', 'hand', 'gonnu']"
1648,darlin spic inglish,hateful,"['darlin', 'spic', 'inglish']"
1659,impossible nightmare feminazi,hateful,"['impossible', 'nightmare', 'feminazi']"
1660,agree illegal alien deport kavanaugh,hateful,"['agree', 'illegal', 'alien', 'deport', 'kavanaugh']"
1662,aggressive girl fuck mongoloid,hateful,"['aggressive', 'girl', 'fuck', 'mongoloid']"
1663,drunk cunt uddudeudeudd,hateful,"['drunk', 'cunt', 'uddudeudeudd']"
1668,remember dude stranger candy retard joke,hateful,"['remember', 'dude', 'stranger', 'candy', 'retard', 'joke']"
1670,good luck semi day hibs cunt,hateful,"['good', 'luck', 'semi', 'day', 'hibs', 'cunt']"
1674,bra crush girl london crush kid heus retard lol,hateful,"['bra', 'crush', 'girl', 'london', 'crush', 'kid', 'heus', 'retard', 'lol']"
1677,ucwhah whah whah socialist healthcareud retard,hateful,"['ucwhah', 'whah', 'whah', 'socialist', 'healthcareud', 'retard']"
1683,wan spic,hateful,"['wan', 'spic']"
1685,good jewish lawyer money dothis nigga retard dumpy hoe,hateful,"['good', 'jewish', 'lawyer', 'money', 'dothis', 'nigga', 'retard', 'dumpy', 'hoe']"
1687,retard body language gesture respect,hateful,"['retard', 'body', 'language', 'gesture', 'respect']"
1693,target jew medium banker zognthis faggot kill stabucks barista jew accomplish,hateful,"['target', 'jew', 'medium', 'banker', 'zognthis', 'faggot', 'kill', 'stabucks', 'barista', 'jew', 'accomplish']"
1698,peel monkey style faggot,hateful,"['peel', 'monkey', 'style', 'faggot']"
1706,insert ching chong ping pong meme hahaha funni funni surname pronounce,hateful,"['insert', 'ching', 'chong', 'ping', 'pong', 'meme', 'hahaha', 'funni', 'funni', 'surname', 'pronounce']"
1708,wan nigger chest block meike bitch,hateful,"['wan', 'nigger', 'chest', 'block', 'meike', 'bitch']"
1711,fuck dumbass bitch stupid idiot fuck crap load bullshit useless cunt headass asshole itsimpossibu,hateful,"['fuck', 'dumbass', 'bitch', 'stupid', 'idiot', 'fuck', 'crap', 'load', 'bullshit', 'useless', 'cunt', 'headass', 'asshole', 'itsimpossibu']"
1724,ium grateful country wasnut savage left shitholeu,hateful,"['ium', 'grateful', 'country', 'wasnut', 'savage', 'left', 'shitholeu']"
1725,trump follower nnim shitn damn bit forest trump getn rid kastogie raghead reporter,hateful,"['trump', 'follower', 'nnim', 'shitn', 'damn', 'bit', 'forest', 'trump', 'getn', 'rid', 'kastogie', 'raghead', 'reporter']"
1734,point nigger,hateful,"['point', 'nigger']"
1738,doe limited edition limited fortnitemares mongoloid lmao,hateful,"['doe', 'limited', 'edition', 'limited', 'fortnitemares', 'mongoloid', 'lmao']"
1742,itus sign true cut grass spic lmao uddude,hateful,"['itus', 'sign', 'true', 'cut', 'grass', 'spic', 'lmao', 'uddude']"
1744,faggot dodger,hateful,"['faggot', 'dodger']"
1754,grant short notice retard shoulduve picked upu,hateful,"['grant', 'short', 'notice', 'retard', 'shoulduve', 'picked', 'upu']"
1755,iuve mongoloid lot imbecilic doesnut punch iuu,hateful,"['iuve', 'mongoloid', 'lot', 'imbecilic', 'doesnut', 'punch', 'iuu']"
1763,suck dick good fuck big retard ldlc suddenly,hateful,"['suck', 'dick', 'good', 'fuck', 'big', 'retard', 'ldlc', 'suddenly']"
1764,timer start faggot uddude,hateful,"['timer', 'start', 'faggot', 'uddude']"
1772,fuckin mongoloid fuckin tap god damn double barrel shotty fuck,hateful,"['fuckin', 'mongoloid', 'fuckin', 'tap', 'god', 'damn', 'double', 'barrel', 'shotty', 'fuck']"
1773,tweet country tourist kenya control economy,hateful,"['tweet', 'country', 'tourist', 'kenya', 'control', 'economy']"
1774,question retard answer,hateful,"['question', 'retard', 'answer']"
1775,block absolute mongoloid,hateful,"['block', 'absolute', 'mongoloid']"
1776,listen shit lil spic uddudeudeudduddude sing lyric didnut,hateful,"['listen', 'shit', 'lil', 'spic', 'sing', 'lyric', 'didnut']"
1779,man cunt word dead set cunt,hateful,"['man', 'cunt', 'word', 'dead', 'set', 'cunt']"
1782,fullblown retard corner,hateful,"['fullblown', 'retard', 'corner']"
1783,trump turn violent shithole country,hateful,"['trump', 'turn', 'violent', 'shithole', 'country']"
1784,fuck retard,hateful,"['fuck', 'retard']"
1786,great president nigger faggot white house suck michelle michael dick liberal jerk,hateful,"['great', 'president', 'nigger', 'faggot', 'white', 'house', 'suck', 'michelle', 'michael', 'dick', 'liberal', 'jerk']"
1787,people literally dumbass cunt shit,hateful,"['people', 'literally', 'dumbass', 'cunt', 'shit']"
1789,white nigger,hateful,"['white', 'nigger']"
1794,hate cunt planet swear,hateful,"['hate', 'cunt', 'planet', 'swear']"
1798,picture person mongoloid,hateful,"['picture', 'person', 'mongoloid']"
1801,fck retard remotely anythingnnwhat fckn disgrace,hateful,"['fck', 'retard', 'remotely', 'anythingnnwhat', 'fckn', 'disgrace']"
1805,hate photo tho uddudeuddudeuddudeuddudeuddudeduddudeduddudeduddudedudduded report harder mongy chop iull open account,hateful,"['hate', 'photo', 'tho', 'report', 'harder', 'mongy', 'chop', 'iull', 'open', 'account']"
1810,disrespect flag nigger,hateful,"['disrespect', 'flag', 'nigger']"
1814,stick rag round head shut cunt bad weuve endure shite song year,hateful,"['stick', 'rag', 'round', 'head', 'shut', 'cunt', 'bad', 'weuve', 'endure', 'shite', 'song', 'year']"
